timestamp, type, path, sampleType, nativeCode, nativeSeverity, qualifier, alarm_text
1310336979.064,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,252,,,DECELERATION SENSOR MALF.
1310336980.054,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,MISOPERATION NO.3
1310336981.016,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,MISOPERATION NO.3
1310336981.065,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,MISOPERATION NO.3
1310336982.005,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,MISOPERATION NO.3
1310336982.045,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,MISOPERATION NO.3
1310336982.085,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,MISOPERATION NO.3
1310336983.027,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,MISOPERATION NO.3
1310336983.066,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,MISOPERATION NO.3
1310336984.006,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,MISOPERATION NO.3
1310336984.066,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,MISOPERATION NO.3
1310336985.007,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,MISOPERATION NO.3
1310336985.047,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,MISOPERATION NO.3
1310336985.087,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,MISOPERATION NO.3
1310336988.072,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310337012.009,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,START COND. ERR. (DOOR OPEN)
1310337027.02,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310339950.079,Fault,SAMPLE<Device>:controller<Controller>:path<Path>:path_system<SYSTEM>,SYSTEM,148,,,CHUCK BARRIER
1310339969.022,Normal,SAMPLE<Device>:controller<Controller>:path<Path>:path_system<SYSTEM>,SYSTEM,,,,
1310364130.035,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,MISOPERATION NO.3
1310364145.08,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310364173.039,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,MISOPERATION NO.3
1310364178.022,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310364203.078,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,MISOPERATION NO.3
1310364212.065,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310390494.085,Fault,SAMPLE<Device>:controller<Controller>:path<Path>:motion_cond<MOTION_PROGRAM>,MOTION_PROGRAM,844,,,PROGRAM NO. NOT FOUND
1310390499.066,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1108,,,CANNOT CHANGE OPERATION MODE
1310390500.051,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1310390500.051,Normal,SAMPLE<Device>:controller<Controller>:path<Path>:motion_cond<MOTION_PROGRAM>,MOTION_PROGRAM,,,,
1310390519.063,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,250,,,TOOL LENGTH EXTEND SENSOR MALF.
1310390521.075,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310390931.013,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,MISOPERATION NO.3
1310390989.083,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310391003.022,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1310391004.048,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1310392142.053,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,MISOPERATION NO.3
1310392159.028,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310468102.093,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,3,,,START COND. ERR (SET UP SW)
1310468104.09,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310468986.009,Normal,SAMPLE<Device>:base<Axes>:servo_cond<ACTUATOR>,ACTUATOR,,,,
1310468986.009,Normal,SAMPLE<Device>:controller<Controller>:comms_cond<COMMUNICATIONS>,COMMUNICATIONS,,,,
1310468986.009,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310468986.009,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1310468986.009,Normal,SAMPLE<Device>:systems<Systems>:coolant<Coolant>:coolant_level<LEVEL>,LEVEL,,,,
1310468986.009,Normal,SAMPLE<Device>:systems<Systems>:coolant<Coolant>:coolant_pres<PRESSURE>,PRESSURE,,,,
1310468986.009,Normal,SAMPLE<Device>:systems<Systems>:coolant<Coolant>:coolant_temp<TEMPERATURE>,TEMPERATURE,,,,
1310468986.009,Normal,SAMPLE<Device>:systems<Systems>:electric<Electric>:electric_temp<TEMPERATURE>,TEMPERATURE,,,,
1310468986.009,Normal,SAMPLE<Device>:systems<Systems>:hydraulic<Hydraulic>:hydra_cond<PRESSURE>,PRESSURE,,,,
1310468986.009,Normal,SAMPLE<Device>:systems<Systems>:pneumatic<Pneumatic>:pneu_cond<PRESSURE>,PRESSURE,,,,
1310469160.081,Normal,SAMPLE<Device>:base<Axes>:C<Rotary>:Ctravel<ANGLE>,ANGLE,,,,
1310469160.081,Normal,SAMPLE<Device>:base<Axes>:C<Rotary>:Sload_cond<LOAD>,LOAD,,,,
1310469160.081,Normal,SAMPLE<Device>:base<Axes>:C<Rotary>:Stemp_cond<TEMPERATURE>,TEMPERATURE,,,,
1310469160.081,Normal,SAMPLE<Device>:base<Axes>:C<Rotary>:S2load_cond<LOAD>,LOAD,,,,
1310469160.081,Normal,SAMPLE<Device>:base<Axes>:C<Rotary>:S2temp_cond<TEMPERATURE>,TEMPERATURE,,,,
1310469160.081,Normal,SAMPLE<Device>:controller<Controller>:path<Path>:motion_cond<MOTION_PROGRAM>,MOTION_PROGRAM,,,,
1310469160.081,Normal,SAMPLE<Device>:controller<Controller>:path<Path>:path_system<SYSTEM>,SYSTEM,,,,
1310469160.081,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1310469160.081,Normal,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,,,,
1310469160.081,Normal,SAMPLE<Device>:base<Axes>:Z<Linear>:Ztravel<POSITION>,POSITION,,,,
1310470265.017,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,442,,,DATA RENEWAL NOT ALLOWED
1310470516.024,Normal,SAMPLE<Device>:base<Axes>:servo_cond<ACTUATOR>,ACTUATOR,,,,
1310470516.024,Normal,SAMPLE<Device>:controller<Controller>:comms_cond<COMMUNICATIONS>,COMMUNICATIONS,,,,
1310470516.024,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310470516.024,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1310470516.024,Normal,SAMPLE<Device>:systems<Systems>:coolant<Coolant>:coolant_level<LEVEL>,LEVEL,,,,
1310470516.024,Normal,SAMPLE<Device>:systems<Systems>:coolant<Coolant>:coolant_pres<PRESSURE>,PRESSURE,,,,
1310470516.024,Normal,SAMPLE<Device>:systems<Systems>:coolant<Coolant>:coolant_temp<TEMPERATURE>,TEMPERATURE,,,,
1310470516.024,Normal,SAMPLE<Device>:systems<Systems>:electric<Electric>:electric_temp<TEMPERATURE>,TEMPERATURE,,,,
1310470516.024,Normal,SAMPLE<Device>:systems<Systems>:hydraulic<Hydraulic>:hydra_cond<PRESSURE>,PRESSURE,,,,
1310470516.024,Normal,SAMPLE<Device>:systems<Systems>:pneumatic<Pneumatic>:pneu_cond<PRESSURE>,PRESSURE,,,,
1310470695.007,Normal,SAMPLE<Device>:base<Axes>:C<Rotary>:Ctravel<ANGLE>,ANGLE,,,,
1310470695.007,Normal,SAMPLE<Device>:base<Axes>:C<Rotary>:Sload_cond<LOAD>,LOAD,,,,
1310470695.007,Normal,SAMPLE<Device>:base<Axes>:C<Rotary>:Stemp_cond<TEMPERATURE>,TEMPERATURE,,,,
1310470695.007,Normal,SAMPLE<Device>:base<Axes>:C<Rotary>:S2load_cond<LOAD>,LOAD,,,,
1310470695.007,Normal,SAMPLE<Device>:base<Axes>:C<Rotary>:S2temp_cond<TEMPERATURE>,TEMPERATURE,,,,
1310470695.007,Normal,SAMPLE<Device>:controller<Controller>:path<Path>:motion_cond<MOTION_PROGRAM>,MOTION_PROGRAM,,,,
1310470695.007,Normal,SAMPLE<Device>:controller<Controller>:path<Path>:path_system<SYSTEM>,SYSTEM,,,,
1310470695.007,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1310470695.007,Normal,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,,,,
1310470695.007,Normal,SAMPLE<Device>:base<Axes>:Z<Linear>:Ztravel<POSITION>,POSITION,,,,
1310470817.036,Warning,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,101,,HIGH,SOFT LIMIT
1310470817.036,Warning,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,101,,LOW,SOFT LIMIT
1310470818.095,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1310470818.095,Normal,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,,,,
1310475208.018,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,156,,,ILLEGAL MEASURING SENSOR SIGNAL
1310475209.009,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1310475628.09,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,250,,,TOOL LENGTH EXTEND SENSOR MALF.
1310475630.08,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310475843.001,Fault,SAMPLE<Device>:controller<Controller>:path<Path>:path_system<SYSTEM>,SYSTEM,148,,,CHUCK BARRIER
1310475847.087,Normal,SAMPLE<Device>:controller<Controller>:path<Path>:path_system<SYSTEM>,SYSTEM,,,,
1310477909.088,Warning,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,101,,HIGH,SOFT LIMIT
1310477909.088,Warning,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,101,,LOW,SOFT LIMIT
1310477911.006,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1310477911.006,Normal,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,,,,
1310481482.062,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,156,,,ILLEGAL MEASURING SENSOR SIGNAL
1310481483.011,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1310497248.087,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,START COND. ERR. (DOOR OPEN)
1310497256.085,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310497862.063,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,START COND. ERR. (DOOR OPEN)
1310497891.08,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310502624.051,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,START COND. ERR. (DOOR OPEN)
1310502627.092,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310503453.085,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,START COND. ERR. (DOOR OPEN)
1310503464.074,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310520041.043,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,3,,,COND.MISSING (SET UP SWITCH)
1310520041.043,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,252,,,DECELERATION SENSOR MALF.
1310520060.075,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310520128.059,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,156,,,ILLEGAL MEASURING SENSOR SIGNAL
1310520130.01,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1310526372.047,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,3,,,START COND. ERR (SET UP SW)
1310526376.009,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310526376.09,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,3,,,START COND. ERR (SET UP SW)
1310526381.071,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310527566.021,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,START COND. ERR. (DOOR OPEN)
1310527575.021,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310538585.049,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,433,,,SAME PROGRAM EXISTS
1310538589.003,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1310556292.025,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,START COND. ERR. (DOOR OPEN)
1310556300.053,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310556456.021,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,3,,,COND.MISSING (SET UP SWITCH)
1310558696.022,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310558697.094,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,TL EYE EXT.IMP.
1310558701.01,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310558705.057,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,TL EYE EXT.IMP.
1310558707.037,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310558711.073,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,TL EYE EXT.IMP.
1310558713.062,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310558726.073,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,TL EYE EXT.IMP.
1310558728.044,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310558765.003,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,156,,,ILLEGAL MEASURING SENSOR SIGNAL
1310558766.056,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1310558799.031,Warning,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,101,,HIGH,SOFT LIMIT
1310558799.031,Warning,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,101,,LOW,SOFT LIMIT
1310558799.078,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1310558799.078,Normal,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,,,,
1310559281.041,Fault,SAMPLE<Device>:base<Axes>:servo_cond<ACTUATOR>,ACTUATOR,43,,,SPINDLE MALFUNCTION 2
1310559281.041,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,204,,,SPINDLE OIL LOW
1310559281.041,Fault,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,26,,,SPINDLE SAFE OPER. SYSTEM ALARM
1310559325.071,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310559327.04,Normal,SAMPLE<Device>:base<Axes>:servo_cond<ACTUATOR>,ACTUATOR,,,,
1310559327.04,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1310559327.064,Fault,SAMPLE<Device>:base<Axes>:servo_cond<ACTUATOR>,ACTUATOR,43,,,SPINDLE MALFUNCTION 2
1310559327.064,Fault,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,26,,,SPINDLE SAFE OPER. SYSTEM ALARM
1310559328.023,Normal,SAMPLE<Device>:base<Axes>:servo_cond<ACTUATOR>,ACTUATOR,,,,
1310559328.023,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1310559328.05,Fault,SAMPLE<Device>:base<Axes>:servo_cond<ACTUATOR>,ACTUATOR,43,,,SPINDLE MALFUNCTION 2
1310559328.05,Fault,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,26,,,SPINDLE SAFE OPER. SYSTEM ALARM
1310559329.015,Normal,SAMPLE<Device>:base<Axes>:servo_cond<ACTUATOR>,ACTUATOR,,,,
1310559329.015,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1310559329.048,Fault,SAMPLE<Device>:base<Axes>:servo_cond<ACTUATOR>,ACTUATOR,43,,,SPINDLE MALFUNCTION 2
1310559329.048,Fault,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,26,,,SPINDLE SAFE OPER. SYSTEM ALARM
1310559365.032,Normal,SAMPLE<Device>:base<Axes>:servo_cond<ACTUATOR>,ACTUATOR,,,,
1310559365.032,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1310559365.051,Fault,SAMPLE<Device>:base<Axes>:servo_cond<ACTUATOR>,ACTUATOR,43,,,SPINDLE MALFUNCTION 2
1310559365.051,Fault,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,26,,,SPINDLE SAFE OPER. SYSTEM ALARM
1310559366.04,Normal,SAMPLE<Device>:base<Axes>:servo_cond<ACTUATOR>,ACTUATOR,,,,
1310559366.04,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1310559366.099,Fault,SAMPLE<Device>:base<Axes>:servo_cond<ACTUATOR>,ACTUATOR,43,,,SPINDLE MALFUNCTION 2
1310559366.099,Fault,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,26,,,SPINDLE SAFE OPER. SYSTEM ALARM
1310559535.006,Normal,SAMPLE<Device>:base<Axes>:servo_cond<ACTUATOR>,ACTUATOR,,,,
1310559535.006,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1310559535.031,Fault,SAMPLE<Device>:base<Axes>:servo_cond<ACTUATOR>,ACTUATOR,43,,,SPINDLE MALFUNCTION 2
1310559535.031,Fault,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,26,,,SPINDLE SAFE OPER. SYSTEM ALARM
1310559768.036,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,442,,,DATA RENEWAL NOT ALLOWED
1310559924.006,Normal,SAMPLE<Device>:base<Axes>:servo_cond<ACTUATOR>,ACTUATOR,,,,
1310559924.006,Normal,SAMPLE<Device>:controller<Controller>:comms_cond<COMMUNICATIONS>,COMMUNICATIONS,,,,
1310559924.006,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310559924.006,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1310559924.006,Normal,SAMPLE<Device>:systems<Systems>:coolant<Coolant>:coolant_level<LEVEL>,LEVEL,,,,
1310559924.006,Normal,SAMPLE<Device>:systems<Systems>:coolant<Coolant>:coolant_pres<PRESSURE>,PRESSURE,,,,
1310559924.006,Normal,SAMPLE<Device>:systems<Systems>:coolant<Coolant>:coolant_temp<TEMPERATURE>,TEMPERATURE,,,,
1310559924.006,Normal,SAMPLE<Device>:systems<Systems>:electric<Electric>:electric_temp<TEMPERATURE>,TEMPERATURE,,,,
1310559924.006,Normal,SAMPLE<Device>:systems<Systems>:hydraulic<Hydraulic>:hydra_cond<PRESSURE>,PRESSURE,,,,
1310559924.006,Normal,SAMPLE<Device>:systems<Systems>:pneumatic<Pneumatic>:pneu_cond<PRESSURE>,PRESSURE,,,,
1310560107.091,Normal,SAMPLE<Device>:base<Axes>:C<Rotary>:Ctravel<ANGLE>,ANGLE,,,,
1310560107.091,Normal,SAMPLE<Device>:base<Axes>:C<Rotary>:Sload_cond<LOAD>,LOAD,,,,
1310560107.091,Normal,SAMPLE<Device>:base<Axes>:C<Rotary>:Stemp_cond<TEMPERATURE>,TEMPERATURE,,,,
1310560107.091,Normal,SAMPLE<Device>:base<Axes>:C<Rotary>:S2load_cond<LOAD>,LOAD,,,,
1310560107.091,Normal,SAMPLE<Device>:base<Axes>:C<Rotary>:S2temp_cond<TEMPERATURE>,TEMPERATURE,,,,
1310560107.091,Normal,SAMPLE<Device>:controller<Controller>:path<Path>:motion_cond<MOTION_PROGRAM>,MOTION_PROGRAM,,,,
1310560107.091,Normal,SAMPLE<Device>:controller<Controller>:path<Path>:path_system<SYSTEM>,SYSTEM,,,,
1310560107.091,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1310560107.091,Normal,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,,,,
1310560107.091,Normal,SAMPLE<Device>:base<Axes>:Z<Linear>:Ztravel<POSITION>,POSITION,,,,
1310560108.029,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,256,,,TOOL CLAMP SENSOR MALFUNCTION
1310560114.067,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310560150.041,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,223,,,TOOL MEAS. UNIT NOT IN POS
1310560150.08,Fault,SAMPLE<Device>:base<Axes>:servo_cond<ACTUATOR>,ACTUATOR,35,,,OVERLOAD
1310560150.08,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310560150.08,Fault,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,25,,,SAFE OPERATION SYSTEM ALARM
1310560168.092,Normal,SAMPLE<Device>:base<Axes>:servo_cond<ACTUATOR>,ACTUATOR,,,,
1310560169.078,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1310560170.0,Fault,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,25,,,SAFE OPERATION SYSTEM ALARM
1310560172.086,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1310560173.006,Fault,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,25,,,SAFE OPERATION SYSTEM ALARM
1310560194.079,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,442,,,DATA RENEWAL NOT ALLOWED
1310560329.098,Normal,SAMPLE<Device>:base<Axes>:servo_cond<ACTUATOR>,ACTUATOR,,,,
1310560329.098,Normal,SAMPLE<Device>:controller<Controller>:comms_cond<COMMUNICATIONS>,COMMUNICATIONS,,,,
1310560329.098,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1310560329.098,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1310560329.098,Normal,SAMPLE<Device>:systems<Systems>:coolant<Coolant>:coolant_level<LEVEL>,LEVEL,,,,
1310560329.098,Normal,SAMPLE<Device>:systems<Systems>:coolant<Coolant>:coolant_pres<PRESSURE>,PRESSURE,,,,
1310560329.098,Normal,SAMPLE<Device>:systems<Systems>:coolant<Coolant>:coolant_temp<TEMPERATURE>,TEMPERATURE,,,,
